review_id,user_id,business_id,stars,useful,funny,cool,date
92SzgttxXSUVQbBbUWeY5w,aSOeVcoRb8fStNfGjRbR5A,Jhsgg9RSmI8vm5bXKJtDDA,5,0,0,0,16/03/2018 20:42
MHlidFxwAJJlKDDmZuz5pw,EQIPVy06vFSpXsc4rg9dgA,Jhsgg9RSmI8vm5bXKJtDDA,1,5,0,0,07/03/2012 06:37
jbaRcBxhgH0KKOZLYXADow,gEqXeeP7FyGBQjwTnzHxBw,Jhsgg9RSmI8vm5bXKJtDDA,5,0,0,0,27/07/2018 02:00
aTeIepCdJXuzY409-2MOGQ,GTeCTZPMPiwVCVM1HgcLKQ,Jhsgg9RSmI8vm5bXKJtDDA,5,0,0,0,23/02/2017 19:17
xVSq2ZXXURIEFQdP1USMoQ,i0QLxZ3oLv672PsCqnevmQ,Jhsgg9RSmI8vm5bXKJtDDA,5,0,0,0,24/05/2018 01:18
o4ymBTaRKVNFZglvL0tP8g,lGGN6QV7-QBzrbNVA_qTnw,Jhsgg9RSmI8vm5bXKJtDDA,5,0,0,0,27/09/2018 23:03
ZOHPY8Q6Z5hmvD_lIb5ryA,m_x5O_uEfm_qmnEId285nA,Jhsgg9RSmI8vm5bXKJtDDA,5,1,0,0,19/12/2015 01:43
BA8J5gSrOjzUepkoTIq6hA,Mj_doFL3nn9j4ZPygjZOTA,Jhsgg9RSmI8vm5bXKJtDDA,3,2,0,0,21/06/2016 17:15
Tjugt70P4fVZIoePSkXFBw,PjEwOddzHrKguGpLvdTwag,Jhsgg9RSmI8vm5bXKJtDDA,5,0,0,0,25/02/2015 23:08
tFpzPTYqZ7IKR6Xp-FzNew,tILslxD4r71dskUSTTiZJA,Jhsgg9RSmI8vm5bXKJtDDA,1,3,0,0,30/07/2015 05:30
fOzjzJvsnGxzPs049HoXnw,wj0NbLBKL3TiNQHtHw2soA,Jhsgg9RSmI8vm5bXKJtDDA,1,6,0,0,06/02/2013 23:20
6RvJ5T03ewDDLKARvsVWLg,xJIIN-QCYm4S7AJAyIhT-w,Jhsgg9RSmI8vm5bXKJtDDA,4,1,1,1,22/05/2013 13:29
9WRbyS3YybgNGUuIKkO4Ow,418F_vnEiJMlU-sKpGttHA,JkqPga7QRgioWkWMD6gTCQ,5,3,2,3,29/06/2011 13:56
QYpNqcyZRCWGFDiopGf3Fg,A0j21z2Q1HGic7jW6e9h7A,JkqPga7QRgioWkWMD6gTCQ,4,2,0,0,09/05/2011 00:46
sYvqsbvnhZnflI50QlXRAg,MMf0LhEk5tGa1LvN7zcDnA,JkqPga7QRgioWkWMD6gTCQ,5,8,1,4,09/08/2015 04:09
2NghMjWzdOxI-SALstbvkw,Xj9-p-_zm37ALyR1Qq34fQ,JkqPga7QRgioWkWMD6gTCQ,4,9,0,2,19/04/2007 21:15
eI1WxrIhoT6KIGa_WQcwXA,5EH70-i9C_xXJDZA9daN8A,juFdbC8ihaQUturmM9rryA,5,1,0,0,28/03/2013 19:25
kMDpZ5oOMY3u-92lD8VHLQ,9zEr_yHvIKVQ7m0VDnc7gg,juFdbC8ihaQUturmM9rryA,5,6,5,4,02/01/2014 23:56
gUBdy55WuFG5ClKTnB7fkA,B820kFgFc1HyTFIuMoWH-w,juFdbC8ihaQUturmM9rryA,4,1,0,0,17/04/2013 22:59
Cdd57X3zJFUObP6UuHpKkQ,Fqbg_IQrbiLwHAOpA51RQA,juFdbC8ihaQUturmM9rryA,5,4,1,3,18/04/2013 15:51
zkIPjRAk2xNnjDZQWoFv3A,KCnDeHRQdVSFZJ5NiCRu_w,juFdbC8ihaQUturmM9rryA,4,4,0,2,30/11/2013 02:50
XSXgVD2vIYKggonoCdKRWQ,PtCnYJdVicJ1BOa6X14fZw,juFdbC8ihaQUturmM9rryA,5,9,5,6,24/08/2013 20:44
Kd8vQJQZSdTnM5g1dnUopQ,rE_Kmd3qSlCSGRK8BP40mg,juFdbC8ihaQUturmM9rryA,3,2,4,2,27/03/2013 14:01
2fbspyMxkWYOu3coCsHoXg,uEKuEB0lsvd-Ht8z4ekEiw,juFdbC8ihaQUturmM9rryA,4,10,5,5,27/08/2013 17:34
vIyeAAHLNRcGJXgAraJwfQ,ZgAzKwganIXImRAMcvdK_A,juFdbC8ihaQUturmM9rryA,5,5,0,4,02/03/2013 06:57
cdkKfU8lEPf9AYVBDJ7SxQ,0gc3cgcUmDGhXQHtgOe65Q,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,11/01/2015 22:06
PXFn_R69Ug_NSwN3M5VHQA,0jRlZZLQ10isriYVtgvB5w,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,23/04/2016 02:17
QlAj4pP0-7sUOyUTbJ95jA,0mP1Wkx0G39sT6ypeymnaA,jxl1GXU0MI6DJSbh9907sg,1,0,0,0,09/03/2016 20:57
hwTpZy3fix8hTG2aAxrLIg,18qEoFOVEernpVLh97PQPQ,jxl1GXU0MI6DJSbh9907sg,5,8,5,4,14/03/2016 01:39
t-9r13LkLZWM1jwfzELYgw,3SRhLkjNr9Zm2XQ3NvMMBg,jxl1GXU0MI6DJSbh9907sg,3,0,0,0,05/04/2007 07:04
5NAO6MTBhTnJbcSFmnShwg,447pZCA8n1cSIlGNEcUwQg,jxl1GXU0MI6DJSbh9907sg,2,4,0,0,16/06/2008 02:09
1DAOojHKk-re66pNKWrVNg,4rWioS8II9v5yo-cLIHWjw,jxl1GXU0MI6DJSbh9907sg,1,1,0,0,02/06/2014 22:20
6_zqbOgfdKkHHBQmdQZHeA,4Xwo12Uxb0EPmHMe5rgHMA,jxl1GXU0MI6DJSbh9907sg,5,4,2,3,21/09/2008 21:36
q7qFTBGJQvZcWXBSA4rdMg,8DX3pBJt96HqRxV8ACLdYA,jxl1GXU0MI6DJSbh9907sg,4,1,0,0,28/01/2012 20:24
NCE_STtMjzuoUoX8nfUV2A,aCiaqNVF96Lvw5bDEGbCHg,jxl1GXU0MI6DJSbh9907sg,4,2,0,1,01/02/2008 19:03
6hIrywZQtOnzhvYhrDvyWQ,a-x7UEB0pREhblYRP1Cj-g,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,29/07/2010 18:52
zbR8k0nYr6FBtNV4CCY4NQ,aYQzyR0kZSQvhvxBUkhKkQ,jxl1GXU0MI6DJSbh9907sg,1,5,1,2,31/05/2008 17:22
2360X4G0yL1IkAKA6ZVwYw,B0MYSwBI9mDAkEu_Z-yh7g,jxl1GXU0MI6DJSbh9907sg,4,2,0,0,18/02/2017 10:22
8q3-9OoTA--S-iiep2jzjA,BpcfUHQ-lKGIg1YTCX4sSA,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,27/01/2010 19:41
wpkSBt3Dkkw0h9C5-1EAbQ,bunscyKOgh-AfjChPUSaaA,jxl1GXU0MI6DJSbh9907sg,3,1,2,3,02/09/2015 21:49
2ZHM3k-pw8ZpyemIbjXbpw,bXFs7ZY2e0zPYAYgeSuk_w,jxl1GXU0MI6DJSbh9907sg,2,0,0,0,09/08/2014 23:40
E0OlJkQSEu8EE8BCUWADkw,BZEFc49mGkFj13n_Gh6vqA,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,16/10/2012 02:09
x_smxhW7XaGaJw0epDDwWw,c_UYjjul4CF63gnQ54JfGw,jxl1GXU0MI6DJSbh9907sg,5,2,2,1,15/09/2013 05:02
lURc2EMLo61KolT4I16RXw,CbHXrH-CHM8egdKYAxqaPQ,jxl1GXU0MI6DJSbh9907sg,3,1,0,0,20/08/2008 17:06
wzyseHNTjdH5LX3ayfbRKg,Cc-L03MKfiGZrj-BihmO1Q,jxl1GXU0MI6DJSbh9907sg,1,3,0,0,02/03/2018 21:48
BTmIcircVdYX_bqVP45sfg,cJFTNP5lCBleclWvJvmimg,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,01/07/2017 05:43
ahu2bqIMnogAocxyGHzzAg,CJqgUQeWhdgbDyLAFy7xvQ,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,01/11/2015 17:22
nm6HVIEaWaB1WFUh8cqnSA,cty-VP-wvpUbsa-nPGc1CA,jxl1GXU0MI6DJSbh9907sg,1,7,8,0,17/12/2013 04:39
HoBVSY66VMIhqKMmRvuq1A,C-UexpEOXqyv5vrrTlWFcQ,jxl1GXU0MI6DJSbh9907sg,4,1,0,0,19/06/2010 06:44
DGMw4GBDdPDafLhmM0Aypw,dQfQok80y8YNwkZCh99Yeg,jxl1GXU0MI6DJSbh9907sg,3,1,0,0,13/07/2012 04:43
VSYU6sJJsF5I3BMbwtmNow,dyTTyRrWFueOV4G6GzWk8g,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,02/09/2015 03:52
MIIHvdaP4237ufj2c0vn2Q,EgTQemfaU8ZVxs5ViexERg,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,12/09/2017 04:58
q-2OcRiIt156mAh5vSGdcA,eiHAgG1Aclo8wgtMtbeplw,jxl1GXU0MI6DJSbh9907sg,5,3,0,1,14/06/2014 04:39
kmFLPmXeq_fnod95iA8Yew,EP8mECucVwRQnuW-FWhoog,jxl1GXU0MI6DJSbh9907sg,5,2,1,2,11/09/2011 03:59
ImDbXpCXq-D8j_4WWmyhqw,exbI424aTKD3pyNSsCKmZw,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,31/05/2015 22:26
Ir9-JxDBsIVd2AbVmbLyCg,gEfBCDtfQC9-HGT76l_orQ,jxl1GXU0MI6DJSbh9907sg,4,2,0,1,22/12/2014 17:16
_vOiEUrVdOrRAbdttzP62A,H9lhkBlgfxszIXTbo8MiPQ,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,19/08/2018 21:31
zAX-LukSD6oTs7S993DzpA,i_OufS_Tk2g2Mq0LiTLLxA,jxl1GXU0MI6DJSbh9907sg,2,1,1,0,06/11/2016 01:47
_GdQpzrcuR-qrEGnbLdcQw,iJAggBw5LzKC3JtLu4i7dQ,jxl1GXU0MI6DJSbh9907sg,5,2,0,1,02/09/2015 17:39
FGfifm_aIQybK4wxkShZ1Q,iJdknUsOPUDA2BTfTVE1Hg,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,17/11/2011 19:06
YdoT2IDrQcbA9YRxIxTA7w,IQ8JZGg2po5YrcYqCBQQrw,jxl1GXU0MI6DJSbh9907sg,2,5,2,2,01/09/2015 21:37
7JcmYtcUZGsFXM96Kq2q8w,J4GFf4eIvzkqqwd5nOnKrQ,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,16/07/2014 16:29
K1q7GFtQBW9yYi4ZXZFN1w,J7iJ3EZWyUIcZRDjki4NEA,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,06/11/2016 20:54
x3oGdOKwq_OI2HVvAXH8EQ,jLglstEp-iKfhS4TlLj1Sg,jxl1GXU0MI6DJSbh9907sg,5,2,0,0,25/06/2016 04:09
t-IdtceHT4hVC4dgyEzfrw,jqyS91iI63nyztPAvRk1AQ,jxl1GXU0MI6DJSbh9907sg,4,3,1,1,28/11/2016 03:27
tx1qA73NAjpM-D_ReMt89w,JW85V2BfiGF-2B8wsK723g,jxl1GXU0MI6DJSbh9907sg,3,1,0,0,11/09/2013 21:28
_F0-jnNder-3UK70hIhSIw,k3KKyGhQya-T8GeRdyFjMQ,jxl1GXU0MI6DJSbh9907sg,4,1,0,2,10/11/2016 04:54
oNu9hOLoo4gIotXO3z5_TA,kG72M2K4Za4d_2HdIXGemw,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,30/04/2014 03:12
W3-ynazorwqeh14y3zyPhw,KPVIj30_PT6X8C_89pBrNQ,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,27/01/2014 19:54
hpcfgAqbXvRukWFWWhtfHQ,ltjyJsQQu_AjiqS6ksxw0A,jxl1GXU0MI6DJSbh9907sg,4,0,0,2,08/07/2013 17:29
iGtEZITvphu81CkqgHo84A,lUC5misP_X34iZ-qcQH5hQ,jxl1GXU0MI6DJSbh9907sg,1,1,0,0,21/01/2015 20:35
PPZmIJqQJ9wRRBKlVKso_g,m2nZ51S_MGEUck-M9ZMXNw,jxl1GXU0MI6DJSbh9907sg,1,1,0,0,22/09/2016 18:00
r56R475Dq6UB3S7YKv5BMw,M9rRM6Eo5YbKLKMG5QiIPA,jxl1GXU0MI6DJSbh9907sg,4,3,2,3,16/09/2008 08:05
k5yLP0R40e-nueiX3NRlSg,mYPrgw_nm_HpMi9LcPYg6Q,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,12/09/2018 07:20
da3PtmNIyPsSptwj-WyPSg,MYwAKpnc5Ttvi2vsufbzrQ,jxl1GXU0MI6DJSbh9907sg,5,2,0,0,28/06/2017 18:07
rA0svo6XtFYbNfPsHQhMFQ,MzNJ_gbrAbmPrkb6rF4o8A,jxl1GXU0MI6DJSbh9907sg,4,2,0,0,24/04/2011 02:03
diofPUFJ6H6H4Wkhq9Ru9w,n-HNNstM8BHHJ3xq9iLgkQ,jxl1GXU0MI6DJSbh9907sg,5,0,1,0,26/11/2016 21:49
EdUhv1T6osYwy4yvXynArw,niKu4se6xtf-ctlm0udr1w,jxl1GXU0MI6DJSbh9907sg,3,1,1,2,10/09/2013 17:37
O6EcZrF5ODNtKb5Ly5Fntw,nkAs2AKHdCUi8v0kwG0_IA,jxl1GXU0MI6DJSbh9907sg,1,0,0,0,26/09/2014 21:11
CHG-kVPiIzZQk1XZssy7Fg,NPVMoL0q_sbQQuruCHD5PA,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,08/02/2011 02:38
Ia0cP6_O087NdGFuyD7XqA,oRfcU3VJ9MAh9Ij4keaSdA,jxl1GXU0MI6DJSbh9907sg,5,2,0,0,17/01/2016 20:37
NQe6OzZSPjhCB5rjUyvf8Q,oRfcU3VJ9MAh9Ij4keaSdA,jxl1GXU0MI6DJSbh9907sg,5,0,1,0,29/11/2015 03:23
MtZB5x6gj7wl7Oaw4-u46Q,ouNxrvQaVO5JwC5NtjQGhw,jxl1GXU0MI6DJSbh9907sg,4,1,0,0,24/04/2018 08:50
6kkIPQ8qghN0c2OuXaRDCQ,PJKvNfvFzsk36Aj9HpPRuQ,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,24/04/2014 03:24
l_wNJNU1F0nH11Qph0Wqtg,PTnmq1Ho4huCEj-n-eAHjA,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,25/03/2018 05:25
md_0jwNTJsdgSeJvE2y8eA,qjL9r0S6oLimzwwUjQNgfw,jxl1GXU0MI6DJSbh9907sg,5,1,1,1,31/01/2014 22:38
pbW_kReL841ycIBbaDZmlA,RmBwwJObyXu8GsQFpls9xQ,jxl1GXU0MI6DJSbh9907sg,2,0,0,0,25/04/2014 00:06
PKwUjq3zSYshJeVvwAUjsw,rSq798QriA6dXz1VbYCPwQ,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,16/12/2017 02:26
NtQjclvA_vJDYJLSBTkuZQ,rxPodSLw0W-shZe-kZGLfA,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,19/03/2015 04:42
2wwwHvtZlI4X8jlzpJy5_g,rZBw5gLDZGx7d73IBA__RA,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,15/01/2017 22:07
qWMxBt9yde-gmufJpeMHYQ,S0e7zMTvsSJjwzqlBIyTZg,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,06/02/2018 03:28
ApZR-RttMgnYLVRxK2uOcw,S5dGv1vID1hoBZm2A9fK5g,jxl1GXU0MI6DJSbh9907sg,3,1,0,0,07/05/2011 23:08
hsOdMbGQoNIkHZwpvOUjMw,SQiAfWZtYQQwcnGNeW3wsA,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,24/04/2016 03:39
yAA1kSKWF2LlMmPpSeYCFQ,SysiH9eImjBBaJrfZbSqJA,jxl1GXU0MI6DJSbh9907sg,2,8,0,0,10/08/2013 14:21
J0ehchfyp6KoodZytIZWjA,T7GBAtOKWtMzeJEjXM_Mtg,jxl1GXU0MI6DJSbh9907sg,2,2,0,0,15/02/2016 09:16
_FgEb7bxoCXYwoTTb7wSrQ,T-a9DwJQ0lnxQHQ63wa6Cg,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,07/04/2018 16:00
NG-ILho-r5kR82ApzzaM3A,ThxWR07Jx1_6lLzjroPA4Q,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,05/07/2015 23:17
RRR040PR3vU7OhdFvKciDQ,Tuv_LoNy6nf_zw3mxN6jLw,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,01/07/2017 05:15
v0I-FH4ZsTFR2pRHbgpgdA,TwOf4tXgPPMgCHWgRnDgjA,jxl1GXU0MI6DJSbh9907sg,1,2,1,0,17/01/2012 03:59
cIH3iX0zMxTGXxSCdzcFtQ,vB3FOWVeYzPyqG22_CYaKQ,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,27/08/2016 17:12
U-F7CoNDROFVJemqkbysvg,vFA8Figld_7UmkeIxnlwlA,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,30/01/2011 04:15
KMiGKpTHXLls82ow9z1JiQ,VPzbCGojG9z4GGR-cDQsYA,jxl1GXU0MI6DJSbh9907sg,4,1,0,1,14/01/2009 05:32
DD_9pKcZsGywJD2GjELkDg,vSOp7-fzW8pNskHXUZzijA,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,19/09/2012 03:42
lBXFuNs_Vb2SFRWau8r3wQ,VVFE-dUjF7AGFYsO4RDNsg,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,12/09/2008 20:05
1-_7yPVC-fXxuuywI61Y3g,VwjFLIM9hfDhySl6dRHWUg,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,06/09/2017 20:35
vDT8CEVwrv2tFlrSFwYa4g,w8g_EIo3lgg5ijipjtKavw,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,07/05/2018 16:36
i0lk_DximyERq5EkQu_mUg,wA2jSJD7Y8WM_95wL7Q8dw,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,22/12/2017 22:35
VzRF06yqgiQ2nFpjwihDwQ,wjRMUQunGJnHO55GIrHeyQ,jxl1GXU0MI6DJSbh9907sg,4,3,2,2,11/08/2008 03:24
X12J1m85RtbO4zGYSSvVTw,x_2rlOihNLhYPlFfecZB_A,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,19/09/2018 21:52
ShQSjBlWgc7uGj-fug01Vg,X_AV7MR__E0mSZZindjw-w,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,26/11/2016 01:37
Wcz3ZbLj9r2DUX415hVmew,X5T45QxyLjnuXohkvE3Rfw,jxl1GXU0MI6DJSbh9907sg,3,1,1,2,30/01/2016 20:12
_2NbBbBS2QzPfenTpqWCGQ,XM_BwqWqo16OxyU4RSQv6g,jxl1GXU0MI6DJSbh9907sg,3,3,0,0,10/09/2017 00:53
_9SXqp54Ji9iZG5yyhudIw,XOGeSobgYIw-y57yW2ypfA,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,30/10/2014 22:04
XqrBnzuHZQ86Cjxoqfdczw,xRwkIKoQJH8jqKQ1oAivvw,jxl1GXU0MI6DJSbh9907sg,5,1,0,0,07/06/2011 23:11
HpOsj75TxIBsPbNIxb2wyw,xSL1yOveMiXSbdUTGKT-4A,jxl1GXU0MI6DJSbh9907sg,4,0,0,0,26/07/2012 20:06
AeL88nJzuxAiuwH300YnxA,YGHvVhlM0qmKeYIPPr9oqA,jxl1GXU0MI6DJSbh9907sg,2,1,0,0,21/09/2013 16:06
A6UsrIQ2SW6R1vJPf57DTw,Zf9bv9isI9GiqkNEPKwmHQ,jxl1GXU0MI6DJSbh9907sg,5,0,0,1,07/08/2018 02:54
7e37lRT_8a6PVlkSha1i0A,ZVxMe6HSF0JP6IW6UubptQ,jxl1GXU0MI6DJSbh9907sg,4,1,0,0,21/04/2010 16:54
pG-e001fH1vTxwaY98k9iA,zZecVGilobHzwut_Mw6PSg,jxl1GXU0MI6DJSbh9907sg,5,0,0,0,19/08/2012 01:06
BhFz4Ynv__vN7Z8t9GfvvQ,hgv4QjA9vQ_t04LFWl693Q,kDkHOrLyYfzvIeus7GMr-g,5,1,0,1,05/08/2013 15:28
7jpuVeTeJM9332b6AIzYLg,qSYOq9CINiAN2j82-kfmBg,kDkHOrLyYfzvIeus7GMr-g,5,0,0,0,17/07/2013 18:35
GKk6o2jOlTHJo3XST0CyYw,wkEUf5hrjbR0MfTgZU8eVg,kDkHOrLyYfzvIeus7GMr-g,4,2,0,1,17/05/2014 15:45
U8ozmuSNRO_nRaCs2KCD4w,BZRD2B1Uc2ZPU4gOZPIhBg,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,30/03/2017 17:09
K5BDVd_ydlqDmq4BnvzMJQ,c4HzL1cJOr3DMjscepjDMQ,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,18/03/2017 16:08
c8EzNKjBqEFtu_FfFcAt4Q,D8VYOnYygD11UsiXuxDi3A,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,09/12/2016 17:49
gwdQikxMrlsPF0jim2NXGg,hgLRP0VzUmGJzHGGWfXX9Q,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,20/08/2018 22:01
9O_Fzf2-m00ucay4i7YIMg,hVyUgeRbcLc2DaEAZ8-iDg,KfcyGTb6JlXLlC1ui452Hw,5,1,0,0,25/07/2016 16:52
UAYugmhrDbQUpbE748iXuQ,ko3fxApPZSSQXXY6pjecwA,KfcyGTb6JlXLlC1ui452Hw,5,2,0,1,22/12/2015 17:01
QMUwqgu9DnwR-o-paZUMVg,KqIfj4JtpPcNe5qZXa5YYQ,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,16/04/2017 00:05
qhgZHfCVO_IkpCWkhJWshg,tr0HRrVpj04XuiqQQHh_zA,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,19/07/2016 18:38
YirCIlgZ2Y-3To8HHRJ91Q,Xk9T0M1CATqmbw9nEwRLuQ,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,17/06/2017 02:34
zR4150aJhZ7LYMp0LNC0zQ,yAoCFmyDcFL_oJNqKkl62w,KfcyGTb6JlXLlC1ui452Hw,1,0,0,0,26/07/2018 21:17
MxvWLPA84rr_reS5xyOooQ,Yby9mlLgyKdK_LFX8xR3TA,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,06/09/2016 15:36
BiyNBuuvfADR2GO0rjsfIw,ZgV7K8oAzukFNJixnYC-dA,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,29/08/2016 20:14
nrQLdWY4S8vZTCAZrmmUAQ,zMxFS86H7aW-YogvEoHQpA,KfcyGTb6JlXLlC1ui452Hw,5,0,0,0,19/09/2016 02:24
Y15taIWo5uNlibalcHT8og,3a7RE6rxO8LDEl-efDjE2w,kGEHc2-cdu_2LhsWspRJqQ,5,0,0,0,10/03/2018 20:46
3XCJ5HdVN00_Ed-cc1_M6g,NR7L6_LKZ6WANJeF91ppJg,kGEHc2-cdu_2LhsWspRJqQ,5,0,0,0,16/09/2018 23:59
7UQoS7qG9AvwOexbd47Vig,OmIzsLTxvhSrh-dWW2Y1QQ,kGEHc2-cdu_2LhsWspRJqQ,5,0,0,0,28/07/2018 19:55
BDBedYOQXg15qCLcnX2bRw,q6WC_ded0F01iIPkwYUijg,kGEHc2-cdu_2LhsWspRJqQ,5,3,2,2,15/02/2017 15:12
cCfe7sZXOhzOkgEbpbhXnQ,2yOofTV0u8fruuMtTSVJpg,kJpCz8KhapJw7asCJL_wUA,3,5,1,1,10/06/2018 19:35
6A3DARYe-2Juo3AvU8GHqQ,62JJoUPxKxqb6snMJxi2ng,kJpCz8KhapJw7asCJL_wUA,3,0,0,0,17/09/2018 18:07
DiyurWEE6tUn3_2gGQpV9g,8YJvFBE0hWhp_HgxI-tAMA,kJpCz8KhapJw7asCJL_wUA,3,2,0,1,09/04/2018 21:20
ldM6HL3MoF9HahIwtGngCQ,BqE21d_vGACZFU2U8dCRSw,kJpCz8KhapJw7asCJL_wUA,4,18,4,10,06/04/2018 00:53
CXsskga8fSuMf6Zyis9rJg,EKP4HMYFOPKInouw-0vdVA,kJpCz8KhapJw7asCJL_wUA,5,1,1,1,23/07/2018 02:06
sAHQdSmfG3s8N1MfnVI9OA,GiWlzCJCJrorMXWjFAUj8g,kJpCz8KhapJw7asCJL_wUA,3,0,0,0,29/08/2018 02:12
UZJYDzry8TLNLGEdBSDGUw,I2bsRP733_yw7bCL5qQndw,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,09/09/2018 02:52
mVkiJRTPb61KzfiE8xJ5Yw,Mv6qPpKLdfwM20Z6BJ7W2w,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,29/08/2018 19:10
hKPr_9LSmWoktugZPgpXsw,NxUdk7AnIVxkKmwtJ_zwMw,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,04/08/2018 21:29
6JfVXbubc0LP0zDq0RLTuw,nYDQQkFaMxaM7PL80-bhvw,kJpCz8KhapJw7asCJL_wUA,5,2,0,2,21/08/2018 19:24
G8u-rxXZ88gYKurdjEG80Q,OVVRDYeunQUN5leRKLdfQg,kJpCz8KhapJw7asCJL_wUA,4,2,2,2,09/04/2018 08:52
NVoSWQYRAqzUwrp4r7KrbQ,quAlyUh5PBioGq9HKx4bGA,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,14/06/2018 00:09
R3neZC8_VELacFZGcrN73Q,rTat0LWvWQhY5Gwpa0tPOg,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,30/04/2018 08:22
FFDXiIuF1xKUgY2k3fCCOA,sgquvluHhQSNnqXnGYsGGg,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,13/09/2018 22:56
OfYbt_uKqQgbQyF6Rs6ksg,tcw41NjSGJ0Wgl_EdbcXBQ,kJpCz8KhapJw7asCJL_wUA,5,5,1,4,03/05/2018 01:22
mU9FImcunshbC8uC_9wBUQ,XquNyU9ACtNnHcG6IC2JyQ,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,17/05/2018 00:14
ynEdJCAiVVzS8HyC-bGKUw,YjS4Ab5aGnGZ8xhuAJi37w,kJpCz8KhapJw7asCJL_wUA,3,0,0,0,09/09/2018 01:54
wz3aeuB-j9BiXC_tM4KK6Q,yNX_CXF-eFcnUcSbsw5xTQ,kJpCz8KhapJw7asCJL_wUA,5,2,1,2,09/08/2018 01:36
bJOtJQr0uYrpmxG3o1_ehQ,yTpHAjN_ZEl7rBsU00R-eg,kJpCz8KhapJw7asCJL_wUA,5,0,0,0,19/08/2018 20:08
drtdf6NLuaPYp8TGBlrzjw,zFYs8gSUYDvXkb6O7YkRkw,kJpCz8KhapJw7asCJL_wUA,4,82,57,74,05/04/2018 18:44
0ZfEkU4GTbkf3pv1stUUwQ,0UI9KTPdtkwl9lMdMT-Sgg,KQtMhSzLs2ZYnXePAlkDQQ,5,5,0,1,10/10/2007 16:22
cqKm3L958fcTLtEojpvy9g,7qyaOZmTG86tj4D6kY0h6g,KQtMhSzLs2ZYnXePAlkDQQ,3,0,0,0,30/01/2010 02:00
pJDB4xXA3nfQVYx4KBcmvg,WxRnrnU6TBhLNzcnx9L5Zw,KQtMhSzLs2ZYnXePAlkDQQ,5,1,0,0,13/07/2010 20:32
jYFYV8JBB6T2Dd4fdexsVQ,YaGq6_tgIM3F40x2c-yK1Q,KQtMhSzLs2ZYnXePAlkDQQ,4,0,0,0,12/06/2011 20:58
JKBZblzkDws4K8KdNHA86w,HZ8wHuRESCGOVGWqlaUIEg,KrH5B4osA4K5MfFGhT03FQ,5,0,0,0,07/03/2015 17:21
