business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open
I5qhE5THrGIkG_DXdh43eA,Diva Nails & Spa,Goodyear,AZ,85338,33.4502428,-112.3599344,3.5,43,1
i7qF0eFoe35Cedn_seUm1w,Picazzo's Organic Italian Kitchen,Surprise,AZ,85374,33.639888,-112.3040101,3.5,28,0
iA6IwYzo6qDmY7dZfXdzyg,"Wyatt Brad, DMD",Glendale,AZ,85302,33.56780632,-112.1826625,5,5,0
iAc4PjkTLi28DidS8OAqiw,Allied Clinic,Phoenix,AZ,85018,33.5061918,-111.9870472,3,20,1
iBZcbvdM1vp_xiuxJVqkNw,Streets of New York,Glendale,AZ,85306,33.6107472,-112.1849674,2,47,0
iEuDhzSXZv_gJwP4eFvygw,Mike's Complete Auto Service,Gilbert,AZ,85234,33.3686338,-111.788994,4,10,1
igcy3ojJbgbpS8K70gvFQg,Direct Mindpower,Gilbert,AZ,85234,33.3702018,-111.7894471,5,25,1
IKSic5Zj-MYzh6prEqb1xQ,Continental Golf Course,Scottsdale,AZ,85251,33.4876063,-111.9111779,3,40,1
ilQPQU9Jbv6HMUj2KgnDTQ,Wrangler Trailers,Mesa,AZ,85210,33.394504,-111.8297967,5,3,1
ilTLDQolccbTzeTgaEI3XQ,Fit Happy Girl,Scottsdale,AZ,85251,33.4819461,-111.909733,5,4,1
iMthGBEZe0DJPZutdnAU5g,"Allan K Bernstein, DDS",Tempe,AZ,85282,33.393789,-111.899318,4,3,1
in3zjiaLpNzr9G3K35gAJQ,Vincent Market Bistro,Phoenix,AZ,85018,33.5102829,-111.9962639,4.5,190,1
IqSncbr7Z1D-tWR_uyQZRQ,K & T Plumbing,Phoenix,AZ,85009,33.4779587,-112.1068103,5,4,1
isWvvUB5uGLvc2WYPHx2pg,Enterprise Rent-A-Car,Gilbert,AZ,85297,33.2860819,-111.7621672,3,9,0
IuSaV-O4NykDgVSxfQ03zg,Biltmore on the Lake Apartments,Phoenix,AZ,85029,33.5878069,-112.1179529,2,31,1
IvJJy7drOJe3JYvnkiAglg,Baileys Blind Repair,Mesa,AZ,85202,33.37806438,-111.872131,5,5,1
iVV6E4YFm_Y7bMudao_xXA,Fry's Gas,Scottsdale,AZ,85258,33.5704163,-111.8876232,3,7,1
iw_HSv0Lbn9pxGwWvsimXg,Master's Touch Landscaping,Phoenix,AZ,,33.4483771,-112.0740373,3.5,3,1
iWHYCj8v-mKT97Qexc1urg,Matturro's Service & Repair,Mesa,AZ,85204,33.3936671,-111.8126704,5,4,1
IWoDZzFQQkjH_JNS81050Q,Neiman Marcus Last Call,Tempe,AZ,85282,33.38069209,-111.9643499,3,17,0
IWOQNyRqWrnqQA5K49eK5g,Hot N Juicy Crawfish,Tempe,AZ,85281,33.42300303,-111.9406556,3.5,428,1
IWXMR9PsHZgFyrcrc2RYRg,Promontory Pointe Apartments,Phoenix,AZ,85020,33.5852142,-112.0625926,2,19,1
iXV2kGGyXJlKM8JKek-HNg,Centrico,Phoenix,AZ,85004,33.45040691,-112.0739261,4.5,113,1
IyGHH3Xx26Nq9KCrvm7cUw,Guaranteed Dental Solutions,Phoenix,AZ,85044,33.321142,-111.98638,5,15,1
IYp4NwdMKA2OWhxofllXSA,Deer Valley PC,Glendale,AZ,85310,33.7071827,-112.1493787,5,3,1
IyrUhIjkotXc-j_1n0_hpw,Equity Residential Properties,Scottsdale,AZ,85251,33.5015719,-111.9312895,2,4,1
IZUDXIq5SULhQ5RGLCdB7g,Mr Mesquite Taqueria,Phoenix,AZ,85054,33.658213,-111.931857,4,213,1
J_2JPiD1fK8V853AFOvV8g,Holy Yoga,Phoenix,AZ,85020,33.538862,-112.0752109,5,3,0
j_eOrXZs76VrBqtiaI6EjQ,The Better Butcher,Calgary,AB,T2H 1M8,50.978602,-114.06134,4,19,1
J4aiMaaXWXqL8ypKY7PSYA,Quiznos,Chandler,AZ,85224,33.2985655,-111.8775871,3,24,0
J5Jn3N9qga3sJ4_eC_x8dw,Nekter Juice Bar,Peoria,AZ,85383,33.7096133,-112.272929,4.5,29,1
J7ooftki8V4Aq_N5Dm5mHg,Tovrea Castle at Carraro Heights,Phoenix,AZ,85008,33.4504347,-111.9733086,4,19,1
JAEGnGjqphWGoyuCN-hNQQ,Holy Spirits,Scottsdale,AZ,85251,33.4998,-111.923509,4.5,66,0
jaI2y3WsNXysaf43KnJJJQ,Premier Fitness Systems,Scottsdale,AZ,85255,33.6865302,-111.923993,5,18,1
jAXikV2ByOxHLRstTE8ltg,Subway,Scottsdale,AZ,85259,33.587535,-111.836762,3,13,1
JBZzE2ZJe7l0iEwQLjCJzw,Dunkin' Donuts,Tempe,AZ,85282,33.4079719,-111.9104912,3,46,1
Jc2X0JqdBupkOzTPZtbcWA,Cheeburger Cheeburger,Tempe,AZ,85281,33.4329724,-111.9043028,3.5,40,0
JDIbJyTbvmUqCDRHjGcGIQ,IHOP,Phoenix,AZ,85043,33.46175,-112.16962,2.5,47,1
jEbtw8a5azmuJCT-8iC__Q,Le Tailor,Chandler,AZ,85224,33.339969,-111.860028,4.5,3,1
jEt8ed_Z2cJaBNpLG1sfsw,Hertz Rent A Car,Ahwatukee,AZ,85044,33.3479101,-111.9780976,2,29,0
JFFsRHoV0QIFawhg3Nn0ag,Fry's Pharmacy,Phoenix,AZ,85085,33.78525975,-112.1203671,4,4,1
Jhsgg9RSmI8vm5bXKJtDDA,AAMCO Transmissions & Total Car Care,Glendale,AZ,85301,33.539569,-112.168378,4.5,22,1
ji_AzchwqYGs8v0ahNk-dw,It's a Grind,Peoria,AZ,85381,33.610449,-112.239434,3,8,0
jiGzqUIhAiitZvC8bXds4Q,Ice Tango,Scottsdale,AZ,85250,33.5250892,-111.9253313,4.5,17,0
jJ4ocxVa5yyr--e8q6x0oA,Xavier Coins Currency,Mesa,AZ,85205,33.415741,-111.685704,3,8,1
jJDnxINrCKstFyeH3F8Cfw,Earnhardt Chrysler Jeep Dodge,Gilbert,AZ,85233,33.373513,-111.840704,2,30,0
JjYtyoEYnNw7mpXevHE_Ww,Gas Light Inn,Glendale,AZ,85301,33.5384602,-112.1833889,4,48,0
JkqPga7QRgioWkWMD6gTCQ,Sky Harbor International Airport Dog Parks,Phoenix,AZ,85073,33.4354656,-112.0071714,4,7,1
jMI1UHoA1AcInT0AKmcz3g,Dobson Warner Dentistry,Chandler,AZ,85224,33.333858,-111.877772,4,23,1
jp6RbMRWz126B8wWC4BJdw,Baker Bros Area Rugs and Flooring,Surprise,AZ,85374,33.6383013,-112.3287412,2,5,1
JqSdd1Jj6UDjgPtYSPdsVQ,Jersey Mike's Subs,Phoenix,AZ,85048,33.3043897,-111.983502,3.5,54,1
JTCee669yqz2T5l1-z_HoA,The Lash & Face Place,Glendale,AZ,85308,33.6389582,-112.1914859,5,5,1
juFdbC8ihaQUturmM9rryA,Xocolat,Calgary,AB,T2R 0E3,51.0429489,-114.0798473,4,13,0
Jv20j88XllCv1brAnImfSg,Noodles Sushiya,Fort McDowell,AZ,85264,33.5822724,-111.680414,3.5,9,1
JvQvNWAZhNyV9KuV8QIoDA,Van Marcke Trade Supply,Peoria,AZ,85345,33.5921191,-112.2555864,3,4,1
J-WeapG6WXU4kxNS2dWuUA,The Clutter House,Phoenix,AZ,85013,33.509647,-112.074775,4,8,0
JWqc2Nost9wDFrbBhnCUAw,Freddy's Frozen Custard & Steakburger,Glendale,AZ,85308,33.63861645,-112.2241311,3.5,62,1
jwylJNYFYjn3Vnu-Fx26pA,A Pizza Plus,Calgary,AB,T3C 2G6,51.0486739,-114.1537978,4,21,1
j-WyPKVDSn4WGX1YE5oy6A,Organic Birthing,Tempe,AZ,85281,33.4124728,-111.9413408,5,29,1
jx4QLSvn0kdLXHN1p5V0Kw,Fabutan Sun Tan Studios,Calgary,AB,T2R 0Y4,51.03840622,-114.0712203,3.5,3,1
JXJngm4cFJu1Rk5Gz8jOeQ,Bank of America,Phoenix,AZ,85043,33.4234771,-112.2392866,1.5,10,1
jxl1GXU0MI6DJSbh9907sg,Jewel of the Crown,Scottsdale,AZ,85251,33.4922108,-111.9231385,4,144,1
jziygH9dSPMZNFwWz-TkTg,Pizza Bank,Calgary,AB,T2V 5A8,50.97343795,-114.0991141,3.5,8,1
JzJdKfnewjNvhbcMa2y-EQ,T&T Honda,Calgary,AB,T2A 2N8,51.05982,-113.999554,2.5,14,1
jzjuLsK36Cbw8j0yvCheEw,West Valley Pediatric Dentistry & Orthodontics,Peoria,AZ,85382,33.6830919,-112.2369447,5,18,1
JzrPxY9u_5uhriteu-zaVw,Lashes del Sol,Phoenix,AZ,85044,33.3066671,-111.9799302,4.5,10,1
K_ngcfNoxGFIG1bnqQdMWw,Noh,Scottsdale,AZ,85258,33.5666604,-111.9185781,4,21,1
K1o4HFCKy4IPcXNA6E5vpw,Men's Wearhouse,Tempe,AZ,85281,33.4318353,-111.9026881,4,47,1
K1tLIHP5DLZG5NYIt83iYA,Debra & Ken Cuellar - United Real Estate Success,Scottsdale,AZ,85255,33.6990976,-111.9197849,5,3,1
k45pZZp9mqkqkvZ3cEtorQ,Tropica Mango Rare and Exotic Tropical Fruit Tree Nursery,Apache Junction,AZ,85120,33.4155969,-111.6038094,5,14,1
K4LhdoEPzTdN-xghwG-HmQ,Chicken Noodle House,Mesa,AZ,85202,33.4133505,-111.8759922,3,8,0
K6IspO283nIH6Am9iQROXQ,ANW Automotive,Peoria,AZ,85345,33.5909277,-112.2565277,5,5,1
k74MhngKzCICV3nOnxwE1Q,Frogstar Faux Finishing,Phoenix,AZ,85032,33.621215,-112.027872,5,4,1
k90yE_IQ4gjcZFNK5t18Qw,Subway,Phoenix,AZ,85022,33.5971784,-112.0380891,2,13,1
kA16kUvlhuZNY0QofQoV6A,Teavana,Scottsdale,AZ,85260,33.6240438,-111.928011,2.5,32,0
KBZPsqbEFZW4VtGwNjxUOg,Golden Spoon Frozen Yogurt,Chandler,AZ,85225,33.322668,-111.822674,4.5,5,0
Kdavu-0oKCToNY_zpw5gDQ,Gordo's Pizza,Calgary,AB,T2E 2Z6,51.0954467,-114.0625157,3.5,7,0
kDkHOrLyYfzvIeus7GMr-g,La Reyna Del Hot Dog,Glendale,AZ,85302,33.56685742,-112.1873553,4,6,0
Kf4srX3Jgk-2LE9LKYhwhQ,QuikTrip,Goodyear,AZ,85338,33.452493,-112.341632,4,24,1
KfcyGTb6JlXLlC1ui452Hw,School of Rock Scottsdale,Scottsdale,AZ,85254,33.610476,-111.927022,5,16,1
KgahwRLqzCcpfoFhppfYuw,Starbucks,Mesa,AZ,85206,33.395021,-111.752017,4,6,1
kGEHc2-cdu_2LhsWspRJqQ,Piccolis - Natural Pet Food & Supplies,Phoenix,AZ,85032,33.61148567,-111.9985682,5,6,1
kHoDIEQk2zdgU25Z9Nzv6A,Riverwalk Apartments,Phoenix,AZ,85008,33.4503081,-111.9658669,3,5,0
KhxtCnJa4XgWlGdvi2cXsA,PZA Parlour,Calgary,AB,T2J 0P6,50.96718985,-114.0725518,4,42,1
kIMb6nWJ3Yt9GzzSk2w-BA,East Valley Computer Repair,Chandler,AZ,85225,33.3044902,-111.8745116,1,3,1
kJpCz8KhapJw7asCJL_wUA,Poke Bar,Chandler,AZ,85224,33.3185635,-111.892119,4.5,30,1
KkBVK02iqsPJTEotHhWo1g,Humptys Family Restaurants,Calgary,AB,T2A 4T8,51.0636681,-113.9585265,2.5,3,1
KKlKPqsL_EzySjEaDJjWIA,First United Methodist Church of Phoenix,Phoenix,AZ,85012,33.5168773,-112.0745574,4.5,3,1
klvaNyM59XnHk-qeb68NKw,Mr. Handyman of Deer Valley/Anthem/Carefree,Phoenix,AZ,85053,33.6289952,-112.1370601,4,7,0
KMAC_44vOPCVH-E_doOisQ,Mambo's Dominican Kitchen,Chandler,AZ,85225,33.3345013,-111.842792,4,132,1
kMeK3fFQve7UwzySsgqS5Q,LabCorp - Mesa,Mesa,AZ,85201,33.4360144,-111.8430249,2,30,1
kmZxhC2JY6zYXD7GGh1cfQ,Southwest Remarketing,Scottsdale,AZ,85260,33.6149063,-111.9238592,1,9,1
kNFNqi5z4cfPThEirX-uVA,My Mane Girl Studios,Chandler,AZ,85226,33.3193191,-111.8978004,4.5,8,1
knn5d_jv4Mk_KPwsdarf4A,Associated Retina Consultants,Mesa,AZ,85210,33.3798061,-111.8593272,2.5,3,1
kpgVjsX-48qcB-G9QAqwoQ,Gilbert Chamber of Commerce,Gilbert,AZ,85234,33.3520712,-111.7892926,5,6,1
KQFAMq0g0Rcn6Q5LqMT2sA,Childtime of Phoenix,Phoenix,AZ,85020,33.538749,-112.0556628,2,7,1
KQtMhSzLs2ZYnXePAlkDQQ,Great China,Scottsdale,AZ,85254,33.5978405,-111.9781111,3.5,5,0
KrH5B4osA4K5MfFGhT03FQ,Sapphire Sky,Scottsdale,AZ,,33.4941704,-111.9260519,5,3,1
KsMKJZfk8AzP12xkzii4_g,Bueno Used Cars,Phoenix,AZ,85006,33.450955,-112.0544901,3,7,1
kt6VgPKbR-1GDFj6PhUgRQ,Glenmore Landing Vision Center,Calgary,AB,T2V 5A8,50.9739354,-114.0972927,4,8,1
KuDXes-d2Vw9HW5qnIzZ_A,A Mug You Can Trust,Gilbert,AZ,85296,33.33511806,-111.7896295,5,3,1
kvrFQxSjj4rMIm4NrKUxvA,Phoenix Hand Surgery,Peoria,AZ,85381,33.6108996,-112.230438,1.5,5,1
-KxJSU9nTJ-Mlx-C44NUCQ,Keller Williams Realty East Valley,Tempe,AZ,85284,33.3344657,-111.8984616,1.5,6,1
KyZkW3PYaeoq5jNgPVlTrg,Time For You,Phoenix,AZ,85021,33.5714762,-112.0818758,5,6,1
L1GOFfoQXZvhsJSPp21sfQ,Croft Mechanical,Glendale,AZ,85301,33.5193725,-112.1688723,5,15,1
l2Gfm3CA20iCBCBt_GNdDA,Jimmy's of Chicago,Gilbert,AZ,85296,33.29326124,-111.7890336,3.5,94,0
l-2xwlocbVNu7S6NByVMMg,Eastern Treasures,Calgary,AB,T1Y,51.08113559,-113.9934618,2,22,1
l4kp8GjWspD69sQsjTY9hw,Mane Attraction Salon,Phoenix,AZ,85016,33.5101512,-112.0137629,4.5,65,1
L4NsesHG2QYNyYJN-MPbMg,Squeaky Clean Car Wash,Phoenix,AZ,85053,33.6403449,-112.1203677,3,71,1
L6yOJJShAGrlKk6WFd4E1A,Pampered Pups Mobile Spa,Scottsdale,AZ,85254,33.64095996,-111.9653901,5,30,1
lah6Y4-l2tsSn_RmQAtJFg,Wendy's Restaurant,Surprise,AZ,85374,33.63822463,-112.4215342,4,5,1
lc5YsOqM94hBvK1bYYAMJw,The Bullet Cappuccino Bar,Calgary,AB,T2K 3K2,51.08254,-114.092944,4,8,0
lcGct6d9sxj7OTJ3Ze_a7A,North Scottsdale Women's Care,Scottsdale,AZ,85255,33.671435,-111.90986,5,8,1
LCMe-T5QyBQPbcuhCNRrig,Beltmann Relocation Group,Phoenix,AZ,85009,33.447628,-112.1422833,4,26,1
LdgSOZUGJdXOgOLiezw1Qg,Alterations By L,Chandler,AZ,85226,33.30549,-111.8952739,3.5,9,1
LEWWOa9E-98t4arAxzA8EA,Taco Bell,Phoenix,AZ,85016,33.480517,-112.014914,2.5,5,1
LfHUUOyJXWzUbyDrYfHHkw,Panera Bread,Phoenix,AZ,85085,33.71455861,-112.1107135,3,131,1
L-GUZ7BTcAmhDGi5Dd00KQ,Auto Tint,Phoenix,AZ,85023,33.6404355,-112.0969831,4.5,24,1
lhswYhaNP_78zPu2M9MjHw,IC Wheels,Peoria,AZ,85345,33.5673405,-112.2194861,4,7,1
liu30Bxat_ckX1R5Q4jtyQ,Vinyl Rush Cafe,Mesa,AZ,85201,33.41644,-111.834415,4.5,8,0
Lm_inS2mfQPBLcFXBQiw5A,Brian Eastwood - HomeSmart,Phoenix,AZ,85018,33.5096864,-112.0097504,5,6,1
lmfgaDVLUeLV5bVXadrlBA,Diamond Jim's,Sun City,AZ,85351,33.637239,-112.275823,3,6,1
LmjBZpQU7nJTIJZYRVO7Kg,The Counter,Phoenix,AZ,85004,33.4491058,-112.0740684,3.5,302,1
lP8bbMiLmILCPOHpJFyWeA,Barbecue Doctor,Carefree,AZ,85377,33.8232982,-111.9149875,4.5,32,1
Lp9p3CanKJdqRekIwRNJ7Q,Inde Fusion,Scottsdale,AZ,85258,33.5651494,-111.9152929,4,30,0
lPJ4zGE8EEGZcvZDxgtipg,Blandford Homes,Gilbert,AZ,85234,33.3781042,-111.7604646,3.5,7,1
lqpb5BLZ1_q4dl7710b1-Q,L A Wholesale Shoes,Phoenix,AZ,85016,33.50887419,-112.047742,3,6,0
LRgyVNCFUrchSaXKzfse3w,Sunchain Tanning,Tempe,AZ,85284,33.335749,-111.909068,4,33,1
ltGv25YD_1x5eLG35wSCaw,Bounce Jungle,Chandler,AZ,85286,33.2803435,-111.8024176,3,4,0
LuYiqAw3twrVr0QppxN77Q,Best Auto Wrecking,Phoenix,AZ,85041,33.4070933,-112.1291338,1,3,1
LV63vo4iBHIo7gjiz-Oqgg,Pozoleria Mexican Food,Phoenix,AZ,85008,33.4508835,-112.0210424,4.5,47,1
LVFEk5baz5NdHk1NNJ364Q,Bryan Gunter - Revelation Real Estate,Chandler,AZ,85248,33.24618134,-111.8427387,5,4,1
lvfvK1bPmRl4g7-CrybrWQ,DELIA'S Cleaners,Scottsdale,AZ,85260,33.639052,-111.8646256,3.5,11,1
lX-uZnaMkmIOxNJHJI3Z_A,Alcoa Landscape Specialists,Gilbert,AZ,85297,33.2774819,-111.7316557,1,4,1
LZfiIseoYmmtvkNu8to4Ww,Chianti Cafe & Restaurant,Calgary,AB,T1Y 6J1,51.08095598,-113.994164,3.5,49,1
m06teU5IUF_i28QkoOwP3Q,Desert Sky Family Dental,Phoenix,AZ,85033,33.4816262,-112.2217582,1,4,1
m2qv-mG--aQ-bh7iNl1vgg,Swept Away,Phoenix,AZ,,33.4483771,-112.0740373,1,5,1
M4szUD5YDbHW0TxBVzVw6Q,Enlighten Studio,Scottsdale,AZ,85251,33.5007055,-111.92584,5,22,1
M4tep1A7Eq168jGHVK0gEw,Desert Oasis Floral,Goodyear,AZ,85338,33.450284,-112.3437892,2.5,22,1
m6GdDZrrbj8224RYMCTqLA,North Central Family Dentistry,Phoenix,AZ,85012,33.51395529,-112.0733628,5,10,1
m7m5o89AWYqEsmzMzvdRMQ,Ross Dress for Less,Avondale,AZ,85392,33.465763,-112.279267,2.5,10,1
m7WMc7YSxIEpvOPkFkMqCw,Kmart,Phoenix,AZ,85051,33.554204,-112.114547,2,21,0
M8opVyzRVlfakUC8-b5D-w,Starbucks,Surprise Crossing,AZ,85379,33.6103037,-112.3573494,3.5,8,1
maKE97_gbl_ATEXHCgam-w,CrossFit Rave,Avondale,AZ,85323,33.4536643,-112.3045316,5,10,1
mBFGYVLh588BrvfmGsOhrA,Dragon Flame Chinese Grill,Tempe,AZ,85281,33.4165712,-111.9255048,4,75,1
MbGUIsOkVeKrwH3_RcGqng,Air Tech Plus,Phoenix,AZ,85037,33.5081375,-112.2593121,1,5,1
Mc3WiahiK-OoPhWD2FnIdQ,Thomasville of Tempe,Tempe,AZ,85284,33.3205041,-111.9620302,2.5,8,1
Me903TmRgwOdiC05DILyyg,T & T Supermarket,Calgary,AB,T2A 6K5,51.0603948,-113.9848303,3.5,26,0
mEhyYo1Vn-7cyOZ6G4W5OQ,Ahwatukee CrossFit,Phoenix,AZ,85044,33.321148,-111.9863443,4,10,1
MFSMyg47EERp8fFYNSwruw,American Precious Metals,Phoenix,AZ,85028,33.593747,-111.9783786,5,4,1
Mi5uhdFB9OJteXPd0_IKfw,Carrabba's Italian Grill,Glendale,AZ,85308,33.63930052,-112.1808934,3.5,177,1
MLwEqYIQtbwHAZwgKTtP1w,"Josh Olson, MD",Gilbert,AZ,85295,33.3080061,-111.758159,5,17,1
MMh9G9Mg9iLEeUzmg7Lyqw,Burrito Barn,Goodyear,AZ,85395,33.499165,-112.4274,4,26,1
MmQsPiVSN08WtmlsC_ZSVA,Brushfire Tacos Y Tapas,Peoria,AZ,85381,33.609337,-112.2399153,3.5,299,1
mo87Id6NksLOKejkVJVseA,The Napoleon,Scottsdale,AZ,85251,33.4994492,-111.9278649,4.5,5,0
mqAIwd3U9I32qwOq3o_Fmw,Aqua Zona Water and More,Glendale,AZ,85301,33.5518127,-112.1694314,2.5,6,1
mqirAfowyCmQ_4y2DzpVWA,Desert Storage,Scottsdale,AZ,85255,33.6904424,-111.9238836,4.5,7,0
mrdTAprSAzlvNXvYSLHYTA,CASH 1 Loans,Tempe,AZ,85282,33.3917426,-111.9617466,3.5,7,1
mS_Vorll2cVmux4ZNk7Apw,"North Valley Eye Care, PC",Phoenix,AZ,85085,33.797942,-112.114679,5,34,1
mv1TuCm2LWZE7P_UO-rT2A,PSA Art Awakenings,Phoenix,AZ,85004,33.4592,-112.0716232,5,3,1
MWfVSlO_SzJYnPEAUd4iEw,Comfort Inn I-10 West at 51st Ave,Phoenix,AZ,85043,33.461355,-112.171521,2.5,37,1
MXa5DozQxzhYqOaoU1n14Q,Kid to Kid Chandler,Chandler,AZ,85286,33.265359,-111.857183,4,46,1
n_ioDO_hT8c6hF1KTUp4ZA,Service King Collision Repair of Scottsdale,Scottsdale,AZ,85260,33.61964261,-111.9046799,4.5,39,1
n3kdM9h0ZWws-A3EtmfHnw,Sirrine Studio,Gilbert,AZ,85296,33.3229967,-111.7196942,5,3,1
n3SEM83Z_WtpnTy51G8G4Q,The Law Offices Of Michael Souccar LLC,Phoenix,AZ,85004,33.4799742,-112.0745109,3.5,3,1
nao-DQVFd90DA37rq6HO2g,Stellar Home Services,Goodyear,AZ,85395,33.4754919,-112.3924311,4.5,51,1
nB_hVoZLt-q3N_wVCJXbDQ,OrthoArizona,Chandler,AZ,85224,33.33445026,-111.8913026,3,5,0
n-CRFzDd2doYV7mBY7hlwQ,Let's Help Movers,Laveen,AZ,85339,33.3628227,-112.169317,5,27,1
ncTUmWwjp87nSlDvrLmEcw,Anytime Fitness,Gilbert,AZ,85297,33.2675305,-111.6875454,4,4,1
nD_06cH9Djagl-WCfaDidA,Innate Healthcare,Phoenix,AZ,85018,33.4954835,-111.9768882,5,4,1
nD7JKvHL4U4xJZEPIRva7w,Valley Metro Rail,Tempe,AZ,85281,33.4366655,-111.9403254,3,18,1
NeLY9q_ZIDXSm3VEZH_sZw,Sleep Country,Calgary,AB,T3K 5A5,51.15463605,-114.059375,3.5,3,1
NFHlMOEyVsbqY_VQNJFafQ,Pizza A Metro,Gilbert,AZ,85296,33.3353688,-111.7389268,3.5,228,0
nGzCuyD4rdGIKhR_-48v1w,MJD Group with Diverse Solutions Realty,Chandler,AZ,85286,33.2575672,-111.793645,5,4,1
ni28PqV-qxV_Sl2_vpWTTg,Vans Outlet,Tempe,AZ,85282,33.3832233,-111.9643825,4.5,3,1
nIHSRQcj2cTJLsr80ZsbNw,The Silk Road Spice Merchant,Calgary,AB,T2H 1C3,50.9856784,-114.0519106,4.5,3,1
NKJIOH0qrXZd2_DVVQP5Lg,Foothills Recreation & Aquatics Center,Glendale,AZ,85308,33.65494673,-112.1782741,4,22,1
Nkp_VPfudWjnW7vSwnI1ow,Best Western Plus Scottsdale Thunderbird Suites,Scottsdale,AZ,85260,33.62168632,-111.9176517,3.5,47,1
nL1FdcNZ6liuQ1odNNWVNQ,Top Shelf  Mexican Restaurant,Mesa,AZ,85202,33.3931452,-111.8744982,3,34,0
nNglFxiRvNQGtyC7nUSEWw,Cholla Cove Park,Phoenix,AZ,85028,33.5911255,-111.9911697,4.5,3,1
Nnvg4hOQ_U9F_WAAteAdzQ,Russo Salon & Spa,Fountain Hills,AZ,85268,33.6066542,-111.7202896,4.5,20,1
No5AZnK4YUZ6_aspRa-r8w,PHX Eats Cafe,Phoenix,AZ,85008,33.4495293,-111.9911107,3.5,25,1
nOqqYZ08pgcfLxjpxiZu9Q,Los Rubios Mexican Food,Gilbert,AZ,85295,33.30528169,-111.7205393,3,53,0
NOtdhHE4oTaODsJgW8GXPA,My Sister's Closet,Scottsdale,AZ,85255,33.6967725,-111.8904395,3,37,1
NPy9J-ae8RG4BVDzVtlZhg,Metropolitan Arts Institute,Phoenix,AZ,85004,33.4514383,-112.0653489,5,3,1
NPZkzFQZz4UhxjJRT7SbbQ,Chase Bank,Scottsdale,AZ,85259,33.588206,-111.836672,2,6,1
NqGtKSw1EnnQ2pbCN9VrfQ,Quality Inn,Mesa,AZ,85206,33.392346,-111.693275,2,3,0
nSK7_PB_oXyGrnZILI5JSg,Above & Beyond Pool Remodeling,Gilbert,AZ,85296,33.3203677,-111.7756627,4,18,1
nUd_3pDSwD9fzrQgTa7oWg,Dunn Orthodontics,Litchfield Park,AZ,85340,33.511433,-112.341224,5,15,1
N-ujj4Xsq7Qg9A1fDGkUmA,Luxe Appeal Studios,Phoenix,AZ,85013,33.4953496,-112.0823865,4,28,1
Nv7EzV0NyPfpeSprCDl6Nw,Ultra Car Detailing,Mesa,AZ,85212,33.2834173,-111.6620722,5,3,1
NVaM_cKKJT3WWyP21PANzw,City of Mesa Cemetary,Mesa,AZ,85201,33.438755,-111.832382,4.5,3,1
nvYqrE7SsJ3cp904lVCl-g,Broadstone Ahwatukee Fairways,Phoenix,AZ,85044,33.3263606,-111.9809121,2,5,0
NxXRktvTgrkpRbTl3PoH2Q,AAA Affordable Polygraph,Scottsdale,AZ,85258,33.5669912,-111.8985922,3.5,18,1
nYyp-jcNNTmh5tvQmFLYwQ,Youfit Health Clubs,Phoenix,AZ,85017,33.52641942,-112.1308208,2.5,11,1
O_RIIWYOGIxLRl0mpe5DWg,Foxtail Salon,Tempe,AZ,85281,33.4240956,-111.9419782,5,48,1
O0vuQtEgx1nvl2PLiTBE0g,Jessica The Hairstylist,Tempe,AZ,85283,33.36102879,-111.9103763,5,10,1
o3A4_O0eVeRippmhjv5nkg,Leasures Designer Portraits,Chandler,AZ,85224,33.315,-111.860131,4,13,1
O9SiaLm_Ql0FKvVa2Ua5xA,DICK'S Sporting Goods,Tempe,AZ,85284,33.336742,-111.9709474,3,50,1
OA5D9SMnku0QAq5hFLytng,Jimmy John's,Mesa,AZ,85215,33.45129601,-111.7352189,3,27,1
odjlXPSimSwZex3q-IJpeQ,Port of Subs,Mesa,AZ,85206,33.40913088,-111.6851623,3.5,12,1
odwDM5iEnNtTtvOqzJjaLw,Interior Sewing by Kim,Phoenix,AZ,85021,33.54316407,-112.1036487,5,3,1
oE5IfBLymZ0I3p-SfjiqoA,McDonald's,Glendale,AZ,85301,33.55111445,-112.1798837,2,4,1
ogmJIRUjXEpI_PUIZbXxEg,Fresh & Easy Neighborhood Market,Mesa,AZ,85205,33.4373019,-111.7029668,4,5,0
ohYgabP6PqkNsF0vnZUxeg,Janey's Coffee Co. & Bodega,Cave Creek,AZ,85331,33.8333764,-111.9387651,4.5,158,1
oi4JvKe6nQDrbTpF31i-Fg,Compass Bank,Peoria,AZ,85345,33.5652133,-112.2883007,2,4,0
OI-iSjmiPVjdy149Kswxmg,Judy Wear Boutique,Chandler,AZ,85249,33.2204106,-111.8249526,5,3,1
oj3eDWvXP8uhNyBMs_fEuA,Chase Bank,Glendale,AZ,85305,33.55233,-112.253461,1.5,3,1
oJT0qpdTRtZObEoB5EWEvA,AtticSalt,Scottsdale,AZ,85251,33.493312,-111.923405,5,7,1
ok6GczbsUs-WGFepMgiRsg,North Scottsdale Pawn Shop,Scottsdale,AZ,85254,33.584742,-111.9264222,4.5,7,1
okhEH9eK8qL5hmsISqlDEQ,It's A Luxury Lifestyle,Tempe,AZ,85281,33.42188293,-111.9399978,5,6,1
oNf6MkIn1RTPmCBVACPA_w,Starbucks,Calgary,AB,T2R 1N8,51.0405525,-114.0659916,3,4,1
